date;time;woj;newc;newd;totalc;totald
2020-10-03;10:00;pomorskie;244;2;5602;88
2020-10-03;10:00;warmińsko-mazurskie;76;1;1893;20
2020-10-03;10:00;wielkopolskie;224;11;8405;305
2020-10-03;10:00;zachodniopomorskie;62;0;2045;36
2020-10-03;10:00;łódzkie;152;3;7160;283
2020-10-03;10:00;śląskie;221;2;23167;565
2020-10-03;10:00;świętokrzyskie;156;3;2350;60
2020-10-04;10:00;Polska;1934;26;100074;2630
2020-10-04;10:00;dolnośląskie;62;0;5485;184
2020-10-04;10:00;kujawsko-pomorskie;229;0;3421;74
2020-10-04;10:00;lubelskie;102;2;3101;50
2020-10-04;10:00;lubuskie;96;0;1224;21
2020-10-04;10:00;mazowieckie;164;3;13695;456
2020-10-04;10:00;małopolskie;185;4;12258;204
2020-10-04;10:00;opolskie;44;0;2535;81
2020-10-04;10:00;podkarpackie;141;3;4492;141
2020-10-04;10:00;podlaskie;76;0;2406;48
2020-10-04;10:00;pomorskie;223;4;5825;92
2020-10-04;10:00;warmińsko-mazurskie;69;2;1962;22
2020-10-04;10:00;wielkopolskie;168;8;8573;313
2020-10-04;10:00;zachodniopomorskie;58;0;2103;36
2020-10-04;10:00;łódzkie;127;0;7287;283
2020-10-04;10:00;śląskie;120;0;23287;565
2020-10-04;10:00;świętokrzyskie;70;0;2420;60
2020-10-05;10:00;Polska;2006;29;102080;2659
2020-10-05;10:00;dolnośląskie;87;0;5572;184
2020-10-05;10:00;kujawsko-pomorskie;109;0;3530;74
2020-10-05;10:00;lubelskie;172;4;3273;54
2020-10-05;10:00;lubuskie;54;0;1278;21
2020-10-05;10:00;mazowieckie;336;1;14031;457
2020-10-05;10:00;małopolskie;217;0;12475;204
2020-10-05;10:00;opolskie;48;0;2583;81
2020-10-05;10:00;podkarpackie;142;7;4634;148
2020-10-05;10:00;podlaskie;90;0;2496;48
2020-10-05;10:00;pomorskie;202;5;6027;97
2020-10-05;10:00;warmińsko-mazurskie;28;2;1990;24
2020-10-05;10:00;wielkopolskie;180;9;8753;322
2020-10-05;10:00;zachodniopomorskie;41;0;2144;36
2020-10-05;10:00;łódzkie;126;0;7413;283
2020-10-05;10:00;śląskie;125;1;23412;566
2020-10-05;10:00;świętokrzyskie;49;0;2469;60
2020-10-06;10:00;Polska;2236;58;104316;2717
2020-10-06;10:00;dolnośląskie;140;0;5712;184
2020-10-06;10:00;kujawsko-pomorskie;153;1;3683;75
2020-10-06;10:00;lubelskie;138;3;3411;57
2020-10-06;10:00;lubuskie;9;0;1287;21
2020-10-06;10:00;mazowieckie;318;5;14349;462
2020-10-06;10:00;małopolskie;268;10;12743;214
2020-10-06;10:00;opolskie;53;3;2636;84
2020-10-06;10:00;podkarpackie;137;7;4771;155
2020-10-06;10:00;podlaskie;57;0;2553;48
2020-10-06;10:00;pomorskie;199;8;6226;105
2020-10-06;10:00;warmińsko-mazurskie;35;2;2025;26
2020-10-06;10:00;wielkopolskie;106;7;8859;329
2020-10-06;10:00;zachodniopomorskie;111;0;2255;36
2020-10-06;10:00;łódzkie;155;2;7568;285
2020-10-06;10:00;śląskie;218;4;23630;570
2020-10-06;10:00;świętokrzyskie;139;6;2608;66
2020-10-07;10:00;Polska;3003;75;107319;2792
2020-10-07;10:00;dolnośląskie;184;1;5896;185
2020-10-07;10:00;kujawsko-pomorskie;184;8;3867;83
2020-10-07;10:00;lubelskie;106;4;3517;61
2020-10-07;10:00;lubuskie;12;0;1299;21
2020-10-07;10:00;mazowieckie;527;4;14876;466
2020-10-07;10:00;małopolskie;357;4;13100;218
2020-10-07;10:00;opolskie;50;6;2686;90
2020-10-07;10:00;podkarpackie;141;7;4912;162
2020-10-07;10:00;podlaskie;84;3;2637;51
2020-10-07;10:00;pomorskie;193;7;6419;112
2020-10-07;10:00;warmińsko-mazurskie;119;0;2144;26
2020-10-07;10:00;wielkopolskie;242;12;9101;341
2020-10-07;10:00;zachodniopomorskie;146;1;2401;37
2020-10-07;10:00;łódzkie;223;9;7791;294
2020-10-07;10:00;śląskie;286;7;23916;577
2020-10-07;10:00;świętokrzyskie;149;2;2757;68
2020-10-08;10:00;Polska;4280;75;111599;2867
2020-10-08;10:00;dolnośląskie;258;7;6154;192
2020-10-08;10:00;kujawsko-pomorskie;311;2;4178;85
2020-10-08;10:00;lubelskie;204;1;3721;62
2020-10-08;10:00;lubuskie;69;0;1368;21
2020-10-08;10:00;mazowieckie;598;13;15474;479
2020-10-08;10:00;małopolskie;548;12;13648;230
2020-10-08;10:00;opolskie;90;3;2776;93
2020-10-08;10:00;podkarpackie;256;8;5168;170
2020-10-08;10:00;podlaskie;94;8;2731;59
2020-10-08;10:00;pomorskie;313;1;6732;113
2020-10-08;10:00;warmińsko-mazurskie;105;3;2249;29
2020-10-08;10:00;wielkopolskie;505;6;9606;347
2020-10-08;10:00;zachodniopomorskie;116;0;2517;37
2020-10-08;10:00;łódzkie;279;3;8070;297
2020-10-08;10:00;śląskie;375;5;24291;582
2020-10-08;10:00;świętokrzyskie;159;3;2916;71
2020-10-09;10:00;Polska;4739;52;116338;2919
2020-10-09;10:00;dolnośląskie;250;3;6404;195
2020-10-09;10:00;kujawsko-pomorskie;324;6;4502;91
2020-10-09;10:00;lubelskie;185;5;3906;67
2020-10-09;10:00;lubuskie;33;0;1401;21
2020-10-09;10:00;mazowieckie;521;3;15995;482
2020-10-09;10:00;małopolskie;724;4;14372;234
2020-10-09;10:00;opolskie;116;1;2892;94
2020-10-09;10:00;podkarpackie;368;0;5536;170
2020-10-09;10:00;podlaskie;117;2;2848;61
2020-10-09;10:00;pomorskie;388;5;7120;118
2020-10-09;10:00;warmińsko-mazurskie;102;2;2351;31
2020-10-09;10:00;wielkopolskie;436;5;10042;352
2020-10-09;10:00;zachodniopomorskie;130;1;2647;38
2020-10-09;10:00;łódzkie;363;5;8433;302
2020-10-09;10:00;śląskie;490;8;24781;590
2020-10-09;10:00;świętokrzyskie;192;2;3108;73
2020-10-10;10:00;Polska;5300;53;121638;2972
2020-10-10;10:00;dolnośląskie;242;1;6646;196
2020-10-10;10:00;kujawsko-pomorskie;554;4;5056;95
2020-10-10;10:00;lubelskie;251;3;4157;70
2020-10-10;10:00;lubuskie;121;0;1522;21
2020-10-10;10:00;mazowieckie;816;9;16811;491
2020-10-10;10:00;małopolskie;631;4;15003;238
2020-10-10;10:00;opolskie;141;3;3033;97
2020-10-10;10:00;podkarpackie;347;3;5883;173
2020-10-10;10:00;podlaskie;172;2;3020;63
2020-10-10;10:00;pomorskie;362;3;7482;121
2020-10-10;10:00;warmińsko-mazurskie;110;5;2461;36
2020-10-10;10:00;wielkopolskie;360;3;10402;355
2020-10-10;10:00;zachodniopomorskie;152;1;2799;39
2020-10-10;10:00;łódzkie;411;2;8844;304
2020-10-10;10:00;śląskie;412;10;25193;600
2020-10-10;10:00;świętokrzyskie;218;0;3326;73
2020-10-11;10:00;Polska;4178;32;125816;3004
2020-10-11;10:00;dolnośląskie;186;1;6832;197
2020-10-11;10:00;kujawsko-pomorskie;136;2;5192;97
2020-10-11;10:00;lubelskie;304;5;4461;75
2020-10-11;10:00;lubuskie;94;0;1616;21
2020-10-11;10:00;mazowieckie;433;1;17244;492
2020-10-11;10:00;małopolskie;685;2;15688;240
2020-10-11;10:00;opolskie;123;4;3156;101
2020-10-11;10:00;podkarpackie;315;4;6198;177
2020-10-11;10:00;podlaskie;110;0;3130;63
2020-10-11;10:00;pomorskie;331;3;7813;124
2020-10-11;10:00;warmińsko-mazurskie;106;0;2567;36
2020-10-11;10:00;wielkopolskie;380;7;10782;362
2020-10-11;10:00;zachodniopomorskie;155;0;2954;39
2020-10-11;10:00;łódzkie;314;0;9158;304
2020-10-11;10:00;śląskie;354;2;25547;602
2020-10-11;10:00;świętokrzyskie;152;1;3478;74
2020-10-12;10:00;Polska;4394;35;130210;3039
2020-10-12;10:00;dolnośląskie;199;0;7031;197
2020-10-12;10:00;kujawsko-pomorskie;258;2;5450;99
2020-10-12;10:00;lubelskie;379;3;4840;78
2020-10-12;10:00;lubuskie;14;0;1630;21
2020-10-12;10:00;mazowieckie;441;3;17685;495
2020-10-12;10:00;małopolskie;690;1;16378;241
2020-10-12;10:00;opolskie;153;0;3309;101
2020-10-12;10:00;podkarpackie;334;8;6532;185
2020-10-12;10:00;podlaskie;130;2;3260;65
2020-10-12;10:00;pomorskie;284;2;8097;126
2020-10-12;10:00;warmińsko-mazurskie;73;0;2640;36
2020-10-12;10:00;wielkopolskie;530;6;11312;368
2020-10-12;10:00;zachodniopomorskie;116;1;3070;40
2020-10-12;10:00;łódzkie;344;2;9502;306
2020-10-12;10:00;śląskie;262;5;25809;607
2020-10-12;10:00;świętokrzyskie;187;0;3665;74
2020-10-13;10:00;Polska;5068;62;135278;3101
2020-10-13;10:00;dolnośląskie;342;2;7373;199
2020-10-13;10:00;kujawsko-pomorskie;341;2;5791;101
2020-10-13;10:00;lubelskie;163;3;5003;81
2020-10-13;10:00;lubuskie;164;1;1794;22
2020-10-13;10:00;mazowieckie;552;1;18237;496
2020-10-13;10:00;małopolskie;898;10;17276;251
2020-10-13;10:00;opolskie;241;4;3550;105
2020-10-13;10:00;podkarpackie;391;7;6923;192
2020-10-13;10:00;podlaskie;183;0;3443;65
2020-10-13;10:00;pomorskie;318;5;8415;131
2020-10-13;10:00;warmińsko-mazurskie;79;1;2719;37
2020-10-13;10:00;wielkopolskie;334;11;11646;379
2020-10-13;10:00;zachodniopomorskie;151;1;3221;41
2020-10-13;10:00;łódzkie;349;0;9851;306
2020-10-13;10:00;śląskie;441;12;26250;619
2020-10-13;10:00;świętokrzyskie;121;2;3786;76
2020-10-14;10:00;Polska;6526;116;141804;3217
2020-10-14;10:00;dolnośląskie;315;0;7688;199
2020-10-14;10:00;kujawsko-pomorskie;356;6;6147;107
2020-10-14;10:00;lubelskie;256;4;5259;85
2020-10-14;10:00;lubuskie;145;3;1939;25
2020-10-14;10:00;mazowieckie;1188;11;19425;507
2020-10-14;10:00;małopolskie;1137;19;18413;270
2020-10-14;10:00;opolskie;233;1;3783;106
2020-10-14;10:00;podkarpackie;319;14;7242;206
2020-10-14;10:00;podlaskie;174;4;3617;69
2020-10-14;10:00;pomorskie;344;11;8759;142
2020-10-14;10:00;warmińsko-mazurskie;196;6;2915;43
2020-10-14;10:00;wielkopolskie;508;13;12154;392
2020-10-14;10:00;zachodniopomorskie;175;1;3396;42
2020-10-14;10:00;łódzkie;405;6;10256;312
2020-10-14;10:00;śląskie;520;8;26770;627
2020-10-14;10:00;świętokrzyskie;255;9;4041;85
2020-10-15;10:00;Polska;8099;91;149903;3308
2020-10-15;10:00;dolnośląskie;382;4;8070;203
2020-10-15;10:00;kujawsko-pomorskie;318;3;6465;110
2020-10-15;10:00;lubelskie;315;7;5574;92
2020-10-15;10:00;lubuskie;177;0;2116;25
2020-10-15;10:00;mazowieckie;1306;13;20731;520
2020-10-15;10:00;małopolskie;1303;11;19716;281
2020-10-15;10:00;opolskie;282;5;4065;111
2020-10-15;10:00;podkarpackie;420;8;7662;214
2020-10-15;10:00;podlaskie;139;2;3756;71
2020-10-15;10:00;pomorskie;458;11;9217;153
2020-10-15;10:00;warmińsko-mazurskie;191;3;3106;46
2020-10-15;10:00;wielkopolskie;835;5;12989;397
2020-10-15;10:00;zachodniopomorskie;177;0;3573;42
2020-10-15;10:00;łódzkie;691;6;10947;318
2020-10-15;10:00;śląskie;822;7;27592;634
2020-10-15;10:00;świętokrzyskie;283;6;4324;91
2020-10-16;10:00;Polska;7705;132;157608;3440
2020-10-16;10:00;dolnośląskie;441;12;8511;215
2020-10-16;10:00;kujawsko-pomorskie;470;3;6935;113
2020-10-16;10:00;lubelskie;284;11;5858;103
2020-10-16;10:00;lubuskie;147;3;2263;28
2020-10-16;10:00;mazowieckie;911;10;21642;530
2020-10-16;10:00;małopolskie;1105;24;20821;305
2020-10-16;10:00;opolskie;221;2;4286;113
2020-10-16;10:00;podkarpackie;563;17;8225;231
2020-10-16;10:00;podlaskie;201;7;3957;78
2020-10-16;10:00;pomorskie;547;9;9764;162
2020-10-16;10:00;warmińsko-mazurskie;181;1;3287;47
2020-10-16;10:00;wielkopolskie;592;5;13581;402
2020-10-16;10:00;zachodniopomorskie;311;3;3884;45
2020-10-16;10:00;łódzkie;648;3;11595;321
2020-10-16;10:00;śląskie;769;17;28361;651
2020-10-16;10:00;świętokrzyskie;314;5;4638;96
2020-10-17;10:00;Polska;9622;84;167230;3524
2020-10-17;10:00;dolnośląskie;524;2;9035;217
2020-10-17;10:00;kujawsko-pomorskie;470;1;7405;114
2020-10-17;10:00;lubelskie;429;9;6287;112
2020-10-17;10:00;lubuskie;157;3;2420;31
2020-10-17;10:00;mazowieckie;1485;5;23127;535
2020-10-17;10:00;małopolskie;1254;16;22075;321
2020-10-17;10:00;opolskie;283;2;4569;115
2020-10-17;10:00;podkarpackie;704;3;8929;234
2020-10-17;10:00;podlaskie;149;4;4106;82
2020-10-17;10:00;pomorskie;563;6;10327;168
2020-10-17;10:00;warmińsko-mazurskie;224;2;3511;49
2020-10-17;10:00;wielkopolskie;1058;13;14639;415
2020-10-17;10:00;zachodniopomorskie;340;2;4224;47
2020-10-17;10:00;łódzkie;821;2;12416;323
2020-10-17;10:00;śląskie;765;8;29126;659
2020-10-17;10:00;świętokrzyskie;396;6;5034;102
2020-10-18;10:00;Polska;8536;49;175766;3573
2020-10-18;10:00;dolnośląskie;369;2;9404;219
2020-10-18;10:00;kujawsko-pomorskie;523;2;7928;116
2020-10-18;10:00;lubelskie;580;7;6867;119
2020-10-18;10:00;lubuskie;169;0;2589;31
2020-10-18;10:00;mazowieckie;1342;8;24469;543
2020-10-18;10:00;małopolskie;934;4;23009;325
2020-10-18;10:00;opolskie;312;0;4881;115
2020-10-18;10:00;podkarpackie;721;8;9650;242
2020-10-18;10:00;podlaskie;139;0;4245;82
2020-10-18;10:00;pomorskie;427;5;10754;173
2020-10-18;10:00;warmińsko-mazurskie;210;1;3721;50
2020-10-18;10:00;wielkopolskie;724;4;15363;419
2020-10-18;10:00;zachodniopomorskie;317;0;4541;47
2020-10-18;10:00;łódzkie;584;1;13000;324
2020-10-18;10:00;śląskie;974;6;30100;665
2020-10-18;10:00;świętokrzyskie;211;1;5245;103
2020-10-19;10:00;Polska;7482;41;183248;3614
2020-10-19;10:00;dolnośląskie;406;1;9810;220
2020-10-19;10:00;kujawsko-pomorskie;473;0;8401;116
2020-10-19;10:00;lubelskie;526;7;7393;126
2020-10-19;10:00;lubuskie;93;1;2682;32
2020-10-19;10:00;mazowieckie;849;0;25318;543
2020-10-19;10:00;małopolskie;1201;8;24210;333
2020-10-19;10:00;opolskie;348;1;5229;116
2020-10-19;10:00;podkarpackie;458;4;10108;246
2020-10-19;10:00;podlaskie;283;0;4528;82
2020-10-19;10:00;pomorskie;481;4;11235;177
2020-10-19;10:00;warmińsko-mazurskie;190;4;3911;54
2020-10-19;10:00;wielkopolskie;423;7;15786;426
2020-10-19;10:00;zachodniopomorskie;217;0;4758;47
2020-10-19;10:00;łódzkie;679;0;13679;324
2020-10-19;10:00;śląskie;685;4;30785;669
2020-10-19;10:00;świętokrzyskie;170;0;5415;103
2020-10-20;10:00;Polska;9291;107;192539;3721
2020-10-20;10:00;dolnośląskie;567;12;10377;232
2020-10-20;10:00;kujawsko-pomorskie;446;0;8847;116
2020-10-20;10:00;lubelskie;219;5;7612;131
2020-10-20;10:00;lubuskie;228;2;2910;34
2020-10-20;10:00;mazowieckie;1282;4;26600;547
2020-10-20;10:00;małopolskie;1486;25;25696;358
2020-10-20;10:00;opolskie;307;8;5536;124
2020-10-20;10:00;podkarpackie;667;14;10775;260
2020-10-20;10:00;podlaskie;209;0;4737;82
2020-10-20;10:00;pomorskie;484;7;11719;184
2020-10-20;10:00;warmińsko-mazurskie;165;5;4076;59
2020-10-20;10:00;wielkopolskie;1186;5;16972;431
2020-10-20;10:00;zachodniopomorskie;213;0;4971;47
2020-10-20;10:00;łódzkie;625;5;14304;329
2020-10-20;10:00;śląskie;895;15;31680;684
2020-10-20;10:00;świętokrzyskie;312;0;5727;103
2020-10-21;10:00;Polska;10040;130;202579;3851
2020-10-21;10:00;dolnośląskie;462;7;10839;239
2020-10-21;10:00;kujawsko-pomorskie;771;7;9618;123
2020-10-21;10:00;lubelskie;658;9;8270;140
2020-10-21;10:00;lubuskie;283;1;3193;35
2020-10-21;10:00;mazowieckie;1162;9;27762;556
2020-10-21;10:00;małopolskie;1315;14;27011;372
2020-10-21;10:00;opolskie;362;7;5898;131
2020-10-21;10:00;podkarpackie;881;15;11656;275
2020-10-21;10:00;podlaskie;268;5;5005;87
2020-10-21;10:00;pomorskie;548;7;12267;191
2020-10-21;10:00;warmińsko-mazurskie;348;4;4424;63
2020-10-21;10:00;wielkopolskie;755;21;17727;452
2020-10-21;10:00;zachodniopomorskie;285;4;5256;51
2020-10-21;10:00;łódzkie;675;4;14979;333
2020-10-21;10:00;śląskie;1008;14;32688;698
2020-10-21;10:00;świętokrzyskie;259;2;5986;105
2020-10-22;10:00;Polska;12107;168;214686;4019
2020-10-22;10:00;dolnośląskie;610;11;11449;250
2020-10-22;10:00;kujawsko-pomorskie;905;2;10523;125
2020-10-22;10:00;lubelskie;411;7;8681;147
2020-10-22;10:00;lubuskie;297;1;3490;36
2020-10-22;10:00;mazowieckie;1579;15;29341;571
2020-10-22;10:00;małopolskie;1331;33;28342;405
2020-10-22;10:00;opolskie;404;9;6302;140
2020-10-22;10:00;podkarpackie;777;10;12433;285
2020-10-22;10:00;podlaskie;224;3;5229;90
2020-10-22;10:00;pomorskie;710;7;12977;198
2020-10-22;10:00;warmińsko-mazurskie;311;4;4735;67
2020-10-22;10:00;wielkopolskie;1516;14;19243;466
2020-10-22;10:00;zachodniopomorskie;515;8;5771;59
2020-10-22;10:00;łódzkie;863;10;15842;343
2020-10-22;10:00;śląskie;1168;18;33856;716
2020-10-22;10:00;świętokrzyskie;486;16;6472;121
